id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G01270.1,0.001,0.001,0.5412,0.4293,2.1007,0.4272,0.001,0.5502,0.51,1.2297,1.9629,2.0016,0.001,1.231,0.001,0.001,0.001,1.054,0.001,0.4179,0.001
AT1G01380.1,7.7085,8.8031,9.437,7.374,8.8401,10.3373,8.8149,9.5257,9.915,8.9565,9.5338,9.6798,11.6643,9.3262,13.2823,12.8627,14.3064,11.8215,9.9614,12.6268,8.15
AT1G01650.1,14.9662,14.0058,12.9724,16.2198,16.4443,16.3262,13.8662,13.5744,17.2201,16.0249,21.3383,19.1089,24.1746,26.3717,32.8132,22.5121,24.7205,27.9453,22.9886,25.243,31.7302
AT1G01650.2,14.417,13.4918,12.5311,15.6246,15.8408,15.727,13.3574,13.0763,16.6045,15.4368,20.5552,18.4076,23.2874,25.4039,31.6089,21.6859,23.8132,26.931,22.1449,24.3166,30.5657
AT1G02460.1,2.1005,2.4944,1.7919,2.3673,2.1348,2.1035,2.6649,1.4317,2.5522,2.4499,1.8077,4.1461,3.246,2.331,4.8563,2.7143,3.3283,3.6303,2.9646,2.5513,2.6198
AT1G02800.1,16.7277,20.5107,17.8679,26.4424,22.3074,18.6459,31.7296,12.7924,18.3169,18.1344,27.3943,21.1532,27.6569,24.4188,35.0014,19.3131,24.8062,26.9647,18.3864,19.6219,13.6392
AT1G02900.1,38.9785,45.5523,30.9901,37.5622,44.4919,37.7465,32.3792,41.9657,36.5141,51.1672,45.8698,41.9002,64.937,62.1978,73.2941,72.8322,66.6429,52.6006,66.3337,60.5834,53.476
AT1G02930.1,5.3537,7.2104,9.388,5.4661,5.8444,8.7085,5.8881,10.0296,14.3042,10.8016,7.8579,20.8113,10.4781,15.0286,18.7139,11.8254,16.7808,16.4159,17.9977,15.6499,14.6392
AT1G02930.2,5.5684,8.5231,9.7899,6.1035,6.7458,8.9875,6.772,11.6727,14.9677,12.6011,8.8886,21.9578,11.7174,17.122,19.2539,13.7959,18.911,17.7804,20.8466,18.2005,15.1967
AT1G04180.1,0.3525,0.7468,0.2134,1.2279,0.5612,0.1925,0.5094,0.5872,0.4013,1.3814,1.103,1.0124,2.126,1.2446,1.3831,1.5689,1.098,0.9473,1.7454,1.57,0.8763
