id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G08630.3,0.2214,0.3465,0.5175,0.1949,0.2123,0.4942,0.3425,0.4432,0.4364,0.8666,0.4288,0.7812,1.067,1.6308,1.4642,3.9547,3.8358,6.8536,18.4969,17.4546,20.5658
AT1G08630.1,0.2009,0.3143,0.4693,0.1769,0.1926,0.4483,0.3107,0.402,0.3726,0.814,0.3889,0.64,0.9677,1.4602,1.3278,3.5862,3.4785,6.199,16.7945,15.8282,18.5576
AT1G08630.4,0.2259,0.3535,0.5834,0.1989,0.2166,0.5042,0.3495,0.4521,0.4191,0.8841,0.4374,0.7199,1.0886,1.6427,1.5225,4.0347,3.9135,6.8842,18.8714,17.7652,20.6208
AT1G08630.2,0.2196,0.3436,0.567,0.1933,0.2105,0.4901,0.3397,0.4395,0.4073,0.8593,0.4252,0.6997,1.0581,1.5966,1.4798,3.9213,3.8035,6.7258,18.3409,17.2659,20.0914
AT1G08630.5,0.2262,0.3305,0.5842,0.1992,0.2169,0.505,0.35,0.4528,0.4197,0.8538,0.4381,0.721,1.0643,1.5819,1.4672,3.9874,3.8946,6.804,18.5174,17.6838,20.3406
AT1G23730.1,1.1715,1.0548,1.2445,1.3565,0.8695,1.4113,0.9775,1.2653,2.2711,2.6968,1.2712,1.8718,11.2858,15.7795,17.1374,15.5814,17.8524,27.446,23.4749,28.3413,35.9091
AT1G30795.1,0.0757,0.0556,0.0655,0.1032,0.1263,0.0519,0.136,0.0665,0.1225,0.001,0.001,0.001,0.1214,0.1967,0.1345,1.1113,0.342,0.713,1.4944,2.2894,1.0207
AT1G35183.1,0.5857,0.001,0.001,0.201,0.4914,0.001,0.3533,0.5141,0.952,0.001,0.3065,0.2346,0.4722,0.384,0.2622,0.7254,0.891,0.6568,3.2487,1.5589,2.8187
AT1G35310.1,1.2963,1.6077,1.4107,0.9259,1.607,1.5351,1.1887,1.3355,1.6499,1.4384,1.531,0.5861,3.4961,2.1039,3.8254,13.1186,14.8742,14.2772,21.5657,22.2478,23.7046
AT1G48325.1,0.001,0.0731,0.1711,0.001,0.0836,0.2023,0.001,0.1739,0.2414,0.1944,0.001,0.3947,0.001,0.6464,0.6172,0.7334,0.4509,1.7692,0.8767,1.0511,2.0586
AT1G49570.1,8.4602,9.3928,11.0832,8.718,10.0685,10.1102,7.898,10.7697,15.1741,19.5625,11.6,16.941,28.8893,36.9295,58.7941,98.7826,137.5389,139.8838,109.33,132.3207,96.3322
AT1G54970.1,14.2233,20.4716,11.3914,20.4093,22.3744,16.817,20.4008,15.8354,21.5514,20.7689,14.1965,27.9057,61.0501,78.081,40.9687,164.222,168.7963,178.0133,158.7347,295.1985,162.6288
AT1G64160.1,0.0546,0.001,0.001,0.0744,0.2258,0.001,0.001,0.048,0.0446,0.0536,0.001,0.0438,0.0442,0.001,0.0968,0.1781,0.2458,0.3317,1.2714,1.0008,0.7329
AT1G65300.1,0.1605,0.001,0.1386,0.0374,0.001,0.0372,0.033,0.001,0.0442,0.001,0.001,0.001,0.0438,0.0358,0.1435,0.0449,0.2033,0.0904,1.0639,1.3819,1.1964
AT1G73560.1,0.001,0.001,0.001,0.116,0.001,0.0582,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.056,0.001,0.001,0.001,0.001,1.3075,1.0082,0.8781
AT2G05510.3,24.6008,24.7935,29.5255,20.575,33.9953,33.8764,22.3514,20.6299,16.3869,14.3364,27.3374,11.6088,45.445,20.4132,79.1982,225.3692,232.1526,183.9896,472.1369,664.1515,291.1129
AT2G05510.2,23.3806,24.8043,27.5764,19.7753,33.3119,32.4357,22.7496,20.7097,15.5899,14.1132,26.2513,11.1994,45.9388,19.9303,74.6717,221.1086,227.5561,179.2875,465.69,639.4454,281.5062
AT2G05510.4,21.5297,23.1911,25.0988,18.5055,31.0495,29.5451,21.1587,19.5278,14.3601,13.016,23.8681,10.2291,42.5863,18.4038,67.9716,206.0056,211.1531,164.5402,435.0758,593.0916,257.9052
AT2G05510.1,20.6747,22.27,24.102,17.8137,29.8164,28.4575,20.3184,18.7523,13.7898,12.4991,22.9202,9.8229,40.8949,17.6729,65.3284,197.8239,202.7669,158.076,417.8896,569.6622,248.1684
AT2G05510.5,22.8578,24.1457,26.9597,19.2845,32.5074,31.7586,22.1981,20.122,15.2413,13.6582,25.6642,10.8355,44.7398,19.3916,73.0017,215.3429,221.2786,174.4021,453.4878,622.2604,275.0395
AT2G05510.6,23.3999,24.6223,27.8433,20.0028,32.8747,32.2708,21.8822,20.4059,15.6088,14.2752,26.0703,11.1495,44.4412,19.536,75.6483,217.9534,228.5273,178.6229,463.0388,640.1352,282.388
AT2G20160.1,0.0993,0.001,0.001,0.001,0.001,0.001,0.0602,0.001,0.001,0.0975,0.001,0.3152,0.001,0.1942,0.001,0.407,0.4499,0.7177,5.9714,6.7461,7.2656
AT2G25820.1,0.0498,0.0724,0.0853,0.0678,0.1239,0.2338,0.1481,0.1724,0.0804,0.1927,0.001,0.5083,0.3552,0.5768,0.4809,0.8076,1.0044,1.7262,0.7966,1.172,1.3345
AT2G29470.1,0.001,0.001,0.0459,0.0722,0.0446,0.0364,0.0637,0.0467,0.1703,0.4607,0.001,0.3336,0.6301,0.4782,1.9071,0.3878,0.4366,1.0223,1.3883,1.2488,1.004
AT2G33130.1,0.1439,0.1055,0.1243,0.001,0.1208,0.001,0.0871,0.2518,0.1172,0.001,0.001,0.1152,2.0738,2.9961,2.4266,3.3053,1.3059,2.0042,1.0592,0.6672,0.4601
AT2G41225.1,0.001,0.001,0.001,0.0674,0.4079,0.0671,0.1764,0.001,0.001,0.6677,0.812,0.8539,2.1905,5.0856,8.8432,2.4852,3.4714,7.02,1.2226,1.3582,2.8843
AT2G41230.1,4.6347,4.7376,2.6674,4.5945,4.286,4.0059,6.3006,5.7357,6.4266,20.4695,28.3066,19.9397,87.2855,96.7848,86.414,73.0602,71.7066,72.6958,58.6937,84.052,87.7974
AT2G46750.1,0.2524,0.8872,0.2969,0.7361,0.7295,0.359,0.3866,0.1214,0.1869,0.1356,0.4548,0.2933,1.0327,0.9294,2.6969,2.0777,4.1065,2.3597,6.1632,5.6652,2.0573
AT3G02670.1,0.3687,0.2699,2.1318,0.2526,0.2653,3.9354,0.4757,1.476,1.0262,0.1041,0.0559,0.4207,0.2973,0.173,0.4234,1.0422,1.0403,1.0025,11.4768,17.2501,11.3074
AT3G11773.2,0.0586,0.2115,0.001,0.001,0.001,0.0794,0.0704,0.0515,0.2351,0.34,0.1213,0.369,0.6041,0.3026,1.2867,1.3321,0.4391,1.615,1.152,1.4196,1.8965
AT3G11773.1,0.0993,0.3606,0.001,0.001,0.001,0.0679,0.0602,0.0873,0.1609,0.4835,0.2064,0.3152,0.7141,0.3874,1.8456,1.3814,0.3003,1.7653,1.4572,1.3762,2.2909
AT3G15440.1,0.001,0.0764,0.09,0.1421,0.0875,0.1414,0.001,0.0915,0.0848,0.4058,0.001,0.1658,0.3334,0.001,0.1852,0.3416,0.5503,0.6948,1.8336,1.6493,1.74
AT3G28958.1,0.0858,0.001,0.001,0.059,0.001,0.1742,0.1543,0.0754,0.3458,0.334,0.0896,0.0688,0.4794,0.3899,0.1525,1.3318,0.7109,0.9997,0.5034,0.2834,0.8184
AT3G43505.1,0.001,0.1429,0.001,0.001,0.1637,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.1574,0.5095,0.001,0.1613,0.444,0.3275,0.8633,1.5521,1.092
AT3G45285.1,0.001,0.1951,0.23,0.0918,0.001,0.0913,0.0809,0.001,0.1089,0.1312,0.8326,0.531,1.7115,0.9568,2.1343,0.3297,0.9096,1.1912,0.4922,1.4147,1.386
AT3G61172.1,0.001,0.001,0.001,0.001,0.001,0.001,0.2411,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.448,1.3292,2.2575,0.6412
AT4G12470.1,96.223,145.9454,50.7082,133.2494,146.5092,70.0749,139.9741,65.8252,63.8085,72.6456,156.4587,65.1025,541.5184,456.773,469.7733,1071.4689,1020.1439,829.142,911.2155,1217.9358,839.5929
AT4G12480.1,1.3362,2.5795,1.1996,2.3765,2.3751,3.347,2.7684,1.0321,1.8687,0.9447,1.7868,1.6655,9.8584,7.8031,11.3584,85.1817,86.823,70.2985,78.9141,106.9448,75.5444
AT4G12490.1,0.5671,0.5393,0.1476,0.3109,0.2859,0.2708,0.1715,0.1997,0.4153,0.39,1.0065,0.2272,1.3697,1.6697,1.316,3.8815,4.6968,3.1755,4.1095,3.3569,3.0473
AT4G13420.1,0.154,0.1253,0.1184,0.1639,0.2149,0.1168,0.1649,0.18,0.1807,0.3347,0.1431,0.3542,0.4805,0.5912,0.7452,1.9245,2.5109,1.9077,2.6701,2.4809,1.5302
AT5G19890.1,0.5884,0.8351,0.2992,0.734,0.9284,0.9892,0.7297,0.4255,0.844,0.7811,1.3369,0.6913,18.6599,15.9363,18.8956,41.7823,50.9125,46.1788,29.2004,28.9564,36.2472
AT5G33340.1,0.8688,1.3362,1.0083,1.7415,1.9586,1.2643,1.3892,0.8938,1.4611,1.499,1.4705,1.1249,9.0932,6.5873,6.284,23.48,29.0141,23.5115,66.9958,71.0008,37.3505
AT5G38930.1,0.001,0.098,0.23,0.1825,0.0566,0.1817,0.1608,0.1174,0.1089,0.1963,0.4168,0.16,0.4821,1.1306,0.7714,0.6583,1.1115,1.4144,1.5237,2.0332,1.0664
AT5G38940.1,1.8345,2.3678,1.3043,2.3627,4.1621,3.9303,2.113,3.4084,2.9833,3.1772,4.0581,2.1126,8.3895,12.6832,12.8178,21.5586,24.5439,18.9935,34.1093,40.8804,21.7016
AT5G42530.1,25.7905,26.3303,17.9373,23.171,30.8901,21.1635,37.8414,23.5289,37.7988,37.155,29.8565,26.2442,98.0968,136.127,80.8995,377.3583,453.9711,329.3214,448.5131,759.2162,332.6962
